post_id,post_type,likes,shares,comments
3478,static_image,673,272,486
3479,reels,508,72,183
3480,reels,418,225,30
3481,static_image,842,203,132
3482,carousel,675,43,500
3483,carousel,630,259,59
3484,carousel,196,163,290
3485,carousel,560,53,242
3486,reels,223,156,92
3487,carousel,336,300,196
3488,reels,141,41,101
3489,static_image,840,240,142
3490,reels,312,231,342
3491,carousel,176,296,259
3492,carousel,422,151,215
3493,reels,927,71,235
3494,reels,574,165,201
3495,carousel,748,216,269
3496,reels,319,26,327
3497,static_image,108,130,368
3498,static_image,58,84,446
3499,carousel,347,197,91
3500,static_image,458,42,124
3501,reels,945,241,352
3502,carousel,407,243,249
3503,static_image,597,243,65
3504,carousel,234,60,479
3505,reels,836,226,112
3506,reels,386,38,172
3507,reels,668,253,118
3508,static_image,809,248,68
3509,reels,515,24,289
3510,carousel,531,79,337
3511,carousel,377,295,26
3512,static_image,842,199,41
3513,reels,858,225,252
3514,carousel,105,113,454
3515,carousel,826,221,148
3516,reels,700,95,52
3517,carousel,120,145,217
3518,carousel,355,236,456
3519,reels,587,114,352
3520,reels,238,32,57
3521,reels,400,157,94
3522,carousel,407,219,256
3523,reels,598,87,366
3524,reels,413,297,209
3525,carousel,624,106,49
3526,static_image,733,79,175
3527,static_image,893,167,17
3528,carousel,968,239,488
3529,carousel,561,167,68
3530,static_image,466,139,276
3531,static_image,53,235,492
3532,carousel,699,235,337
3533,static_image,149,23,121
3534,static_image,242,220,366
3535,static_image,842,90,317
3536,reels,271,183,117
3537,carousel,745,300,499
3538,carousel,429,191,18
3539,reels,968,162,267
3540,carousel,766,260,342
3541,reels,473,215,190
3542,reels,898,282,228
3543,static_image,833,176,68
3544,carousel,519,224,201
3545,carousel,616,88,287
3546,reels,440,150,442
3547,static_image,755,228,334
3548,reels,768,55,54
3549,carousel,141,13,325
3550,reels,156,259,393
3551,static_image,999,283,61
3552,static_image,504,262,307
3553,carousel,733,153,446
3554,reels,266,119,407
3555,reels,614,200,68
3556,carousel,926,245,496
3557,carousel,409,242,221
3558,static_image,770,207,13
3559,reels,850,119,269
3560,reels,324,140,167
3561,reels,739,128,12
3562,reels,83,12,23
3563,carousel,859,196,440
3564,static_image,889,167,181
3565,carousel,635,225,133
3566,static_image,450,103,325
3567,static_image,452,31,420
3568,static_image,489,70,490
3569,static_image,449,93,216
3570,reels,579,86,233
3571,carousel,151,69,268
3572,carousel,696,300,411
3573,reels,913,138,438
3574,static_image,212,170,114
3575,carousel,145,18,233
3576,carousel,693,83,24
3577,static_image,774,283,481
3578,carousel,635,200,22
3579,static_image,801,71,242
3580,static_image,696,188,105
3581,carousel,718,118,162
3582,carousel,598,130,381
3583,reels,838,138,347
3584,carousel,331,47,488
3585,carousel,692,16,336
3586,static_image,937,57,66
3587,reels,999,67,64
3588,carousel,339,139,468
3589,carousel,145,44,263
3590,reels,984,111,210
3591,carousel,552,16,221
3592,carousel,548,44,117
3593,static_image,479,197,465
3594,reels,698,235,423
3595,carousel,234,157,15
3596,carousel,725,295,333
3597,static_image,925,21,70
3598,reels,405,252,324
3599,static_image,609,7,91
3600,static_image,809,135,484
3601,carousel,247,20,284
3602,carousel,580,267,399
3603,carousel,271,191,68
3604,carousel,80,172,80
3605,carousel,135,69,147
3606,reels,543,107,498
3607,carousel,406,287,343
3608,reels,528,258,233
3609,static_image,459,103,138
3610,carousel,252,148,211
3611,carousel,647,164,94
3612,carousel,789,254,231
3613,reels,483,144,427
3614,reels,687,60,320
3615,reels,489,107,300
3616,reels,432,37,240
3617,carousel,960,22,500
3618,static_image,309,214,160
3619,static_image,896,276,190
3620,reels,80,63,102
3621,reels,489,100,193
3622,carousel,124,115,346
3623,reels,430,79,409
3624,reels,175,9,173
3625,static_image,61,173,119
3626,reels,631,169,470
3627,carousel,625,38,207
3628,reels,666,113,279
3629,carousel,155,292,152
3630,static_image,672,43,303
3631,static_image,481,227,172
3632,reels,252,105,35
3633,reels,560,28,150
3634,reels,172,68,241
3635,carousel,665,172,312
3636,reels,292,300,20
3637,reels,68,299,12
3638,reels,341,72,440
3639,reels,87,278,480
3640,static_image,90,177,340
3641,carousel,121,245,58
3642,reels,790,159,150
3643,reels,821,182,214
3644,carousel,619,165,262
3645,static_image,98,206,162
3646,static_image,515,257,444
3647,static_image,982,67,441
3648,reels,682,57,24
3649,carousel,98,10,81
3650,carousel,380,228,125
3651,carousel,140,102,380
3652,reels,885,280,12
3653,static_image,938,31,142
3654,carousel,163,29,494
3655,reels,126,140,178
3656,static_image,677,199,148
3657,static_image,224,75,308
3658,reels,172,69,173
3659,carousel,821,216,336
3660,reels,734,67,277
3661,static_image,296,300,254
3662,static_image,551,148,174
3663,static_image,544,120,57
3664,reels,834,156,374
3665,carousel,411,290,437
3666,carousel,725,110,365
3667,carousel,126,258,40
3668,carousel,63,115,249
3669,reels,242,254,63
3670,reels,263,275,273
3671,reels,828,164,372
3672,reels,721,83,444
3673,static_image,158,71,122
3674,reels,444,236,454
3675,static_image,575,108,409
3676,reels,242,40,152
3677,reels,218,162,497
3678,static_image,713,57,85
3679,reels,947,59,391
3680,carousel,296,13,467
3681,reels,241,141,24
3682,reels,727,276,241
3683,reels,321,65,484
3684,static_image,136,186,230
3685,carousel,204,208,267
3686,reels,570,175,37
3687,reels,329,194,60
3688,carousel,714,200,384
3689,reels,248,155,106
3690,reels,230,146,281
3691,static_image,555,270,231
3692,carousel,747,30,340
3693,carousel,163,117,68
3694,carousel,966,23,304
3695,reels,294,38,282
3696,carousel,332,120,461
3697,static_image,766,212,210
3698,reels,153,117,385
3699,static_image,324,258,115
3700,carousel,854,109,187
3701,static_image,344,152,385
3702,carousel,146,99,267
3703,static_image,687,249,388
3704,reels,923,127,97
3705,reels,747,40,95
3706,carousel,390,238,82
3707,carousel,732,247,229
3708,reels,71,95,145
3709,carousel,224,9,314
3710,reels,535,5,260
3711,carousel,533,61,33
3712,carousel,630,153,437
3713,carousel,587,262,95
3714,carousel,843,53,61
3715,reels,873,176,241
3716,reels,802,184,289
3717,reels,729,254,139
3718,reels,519,11,433
3719,reels,358,175,466
3720,static_image,843,252,67
3721,reels,752,270,382
3722,static_image,71,80,220
3723,carousel,725,77,192
3724,reels,81,130,305
3725,static_image,762,225,194
3726,carousel,812,50,109
3727,reels,704,60,150
3728,static_image,745,283,470
3729,reels,947,274,99
3730,reels,982,183,464
3731,reels,450,218,493
3732,reels,366,102,31
3733,static_image,582,180,437
3734,static_image,175,226,417
3735,reels,630,182,157
3736,carousel,58,260,484
3737,static_image,200,243,358
3738,carousel,585,153,329
3739,static_image,730,88,165
3740,reels,345,38,419
3741,reels,65,237,30
3742,carousel,339,68,37
3743,reels,363,7,230
3744,reels,726,5,35
3745,reels,191,184,459
3746,reels,854,262,350
3747,static_image,208,49,375
3748,reels,196,105,231
3749,static_image,990,46,158
3750,carousel,82,247,487
3751,reels,304,202,226
3752,reels,975,55,467
3753,reels,992,159,315
3754,reels,227,293,233
3755,static_image,946,170,421
3756,static_image,192,107,138
3757,carousel,476,288,112
3758,reels,362,48,162
3759,static_image,999,241,289
3760,carousel,434,228,59
3761,carousel,589,231,365
3762,reels,565,188,249
3763,reels,487,243,225
3764,reels,522,19,477
3765,static_image,77,220,55
3766,carousel,679,159,412
3767,carousel,644,267,201
3768,carousel,685,283,470
3769,static_image,948,155,37
3770,reels,178,211,353
3771,carousel,523,270,245
3772,carousel,136,33,148
3773,static_image,159,175,314
3774,carousel,891,153,299
3775,reels,757,174,452
3776,carousel,174,266,388
3777,static_image,104,109,274
3778,carousel,625,258,79
3779,carousel,966,84,164
3780,static_image,368,8,422
3781,reels,688,107,68
3782,carousel,50,83,319
3783,carousel,582,54,136
3784,carousel,156,247,22
3785,static_image,504,205,38
3786,carousel,357,212,257
3787,carousel,889,125,440
3788,static_image,316,229,449
3789,static_image,681,68,231
3790,carousel,701,16,104
3791,carousel,888,128,97
3792,static_image,809,284,112
3793,reels,541,153,158
3794,static_image,152,257,198
3795,static_image,331,205,207
3796,static_image,869,59,247
3797,reels,883,222,85
3798,carousel,340,239,71
3799,static_image,448,10,307
3800,reels,84,232,31
3801,reels,192,244,461
3802,static_image,519,146,14
3803,carousel,416,261,448
3804,static_image,265,183,472
3805,static_image,587,204,272
3806,carousel,228,82,190
3807,static_image,786,293,183
3808,reels,782,76,152
3809,static_image,360,206,44
3810,static_image,545,197,251
3811,static_image,724,97,304
3812,static_image,999,264,407
3813,static_image,588,137,76
3814,static_image,381,183,309
3815,static_image,899,211,44
3816,carousel,80,86,128
3817,carousel,731,59,265
3818,static_image,537,170,399
3819,carousel,840,126,63
3820,carousel,795,201,396
3821,reels,994,37,41
3822,static_image,306,63,29
3823,static_image,124,231,400
3824,reels,671,20,482
3825,carousel,378,60,367
3826,reels,436,73,336
3827,static_image,619,107,110
3828,reels,552,229,357
3829,reels,280,108,389
3830,carousel,494,275,424
3831,carousel,138,17,332
3832,static_image,148,109,27
3833,carousel,964,7,194
3834,reels,631,284,452
3835,carousel,398,99,359
3836,static_image,982,275,264
3837,carousel,902,111,302
3838,reels,562,185,192
3839,static_image,971,291,446
3840,carousel,870,39,234
3841,reels,690,197,457
3842,carousel,632,45,75
3843,static_image,355,56,70
3844,reels,286,31,317
3845,static_image,388,16,124
3846,reels,994,133,209
3847,static_image,416,39,456
3848,carousel,344,43,283
3849,static_image,297,270,487
3850,static_image,562,164,214
3851,static_image,108,284,367
3852,carousel,646,246,489
3853,reels,718,20,26
3854,reels,481,138,112
3855,reels,959,35,81
3856,carousel,610,173,483
3857,static_image,984,36,130
3858,reels,124,293,473
3859,static_image,769,23,187
3860,carousel,476,46,464
3861,static_image,540,71,148
3862,static_image,92,58,28
3863,reels,569,120,342
3864,reels,491,249,165
3865,carousel,71,33,23
3866,carousel,597,199,359
3867,static_image,805,14,292
3868,reels,103,203,402
3869,reels,762,69,230
3870,static_image,487,286,80
3871,carousel,498,65,469
3872,static_image,975,193,190
3873,carousel,401,228,480
3874,carousel,293,123,57
3875,static_image,60,121,221
3876,static_image,820,279,300
3877,carousel,871,12,457
3878,static_image,305,34,49
3879,carousel,179,229,102
3880,reels,94,165,189
3881,static_image,720,130,159
3882,carousel,670,208,255
3883,static_image,175,44,49
3884,reels,606,110,263
3885,static_image,802,187,469
3886,carousel,504,159,492
3887,reels,848,287,159
3888,static_image,300,274,467
3889,reels,376,282,267
3890,carousel,105,182,471
3891,reels,772,253,153
3892,carousel,258,75,440
3893,static_image,286,161,389
3894,static_image,265,67,200
3895,static_image,885,77,28
3896,carousel,765,230,342
3897,reels,166,15,265
3898,carousel,326,147,311
3899,reels,357,48,40
3900,reels,925,201,263
3901,carousel,933,200,206
3902,reels,95,119,115
3903,reels,238,225,282
3904,carousel,726,161,26
3905,static_image,831,183,489
3906,carousel,981,177,482
3907,reels,879,115,397
3908,carousel,399,227,453
3909,reels,851,34,423
3910,carousel,616,203,497
3911,static_image,744,152,449
3912,static_image,524,222,303
3913,static_image,631,270,143
3914,carousel,440,244,391
3915,carousel,185,12,153
3916,static_image,330,48,137
3917,static_image,352,177,302
3918,reels,89,145,195
3919,reels,725,133,410
3920,static_image,879,11,73
3921,reels,632,169,438
3922,reels,917,96,237
3923,reels,67,230,14
3924,reels,87,188,255
3925,static_image,914,289,121
3926,reels,109,45,151
3927,static_image,614,165,498
3928,carousel,501,97,142
3929,reels,315,258,75
3930,carousel,695,94,85
3931,static_image,721,30,129
3932,carousel,720,24,104
3933,static_image,568,230,306
3934,reels,92,288,377
3935,carousel,112,137,141
3936,carousel,744,185,286
3937,static_image,95,125,189
3938,carousel,129,264,237
3939,carousel,573,44,131
3940,carousel,383,297,200
3941,static_image,475,41,338
3942,reels,946,149,83
3943,carousel,384,189,181
3944,reels,968,196,250
3945,reels,686,20,92
3946,reels,95,153,486
3947,carousel,983,18,64
3948,static_image,266,165,271
3949,static_image,849,265,411
3950,static_image,779,181,491
3951,carousel,437,21,346
3952,static_image,203,200,400
3953,static_image,130,44,500
3954,carousel,628,262,304
3955,static_image,611,219,285
3956,static_image,174,275,418
3957,carousel,671,246,347
3958,static_image,582,230,172
3959,reels,249,299,160
3960,carousel,386,129,419
3961,reels,286,238,171
3962,static_image,168,128,237
3963,static_image,951,214,195
3964,carousel,410,291,268
3965,carousel,986,190,344
3966,reels,669,122,239
3967,reels,285,296,433
3968,carousel,997,280,135
3969,reels,740,75,320
3970,reels,864,151,184
3971,reels,170,46,219
3972,reels,567,80,304
3973,reels,697,106,470
3974,carousel,947,237,17
3975,carousel,173,219,144
3976,static_image,778,245,390
3977,carousel,179,22,436
3978,reels,74,90,47
3979,carousel,577,276,480
3980,reels,975,221,191
3981,carousel,461,290,133
3982,static_image,350,65,182
3983,reels,655,60,379
3984,carousel,125,186,496
3985,reels,982,214,332
3986,reels,808,228,158
3987,reels,766,73,385
3988,carousel,791,265,52
3989,carousel,967,8,313
3990,static_image,428,237,204
3991,reels,499,95,270
3992,static_image,652,148,493
3993,carousel,287,157,262
3994,reels,99,293,275
3995,static_image,643,265,442
3996,reels,342,170,206
3997,reels,825,96,498
3998,carousel,92,112,230
3999,static_image,334,299,460
4000,static_image,371,55,187
4001,reels,219,65,157
4002,reels,548,229,124
4003,carousel,345,137,320
4004,carousel,996,123,351
4005,reels,194,54,115
4006,static_image,908,265,396
4007,carousel,78,25,466
4008,static_image,600,104,13
4009,reels,902,18,199
4010,carousel,338,297,228
4011,static_image,505,271,74
4012,reels,352,61,376
4013,static_image,991,66,237
4014,reels,555,139,54
4015,carousel,335,64,191
4016,carousel,812,118,382
4017,carousel,384,85,269
4018,reels,332,237,332
4019,static_image,575,42,371
4020,static_image,372,24,231
4021,carousel,772,271,172
4022,carousel,911,290,348
4023,static_image,86,9,135
4024,carousel,650,197,456
4025,carousel,739,105,145
4026,reels,205,253,426
4027,carousel,801,259,154
4028,carousel,253,50,496
4029,static_image,927,114,11
4030,reels,118,256,295
4031,static_image,263,96,29
4032,reels,754,139,324
4033,reels,696,125,336
4034,reels,545,276,346
4035,carousel,948,158,440
4036,carousel,946,154,352
4037,reels,551,205,316
4038,reels,606,251,161
4039,carousel,274,62,461
4040,reels,479,233,176
4041,carousel,728,222,69
4042,carousel,525,168,348
4043,carousel,405,208,370
4044,carousel,842,252,440
4045,reels,665,215,361
4046,carousel,79,153,147
4047,static_image,270,214,41
4048,static_image,840,170,143
4049,static_image,375,215,210
4050,reels,485,209,143
4051,carousel,324,253,382
4052,carousel,397,28,167
4053,reels,469,118,303
4054,carousel,598,110,409
4055,static_image,162,173,76
4056,static_image,602,15,496
4057,static_image,71,199,56
4058,static_image,391,185,402
4059,static_image,114,30,275
4060,carousel,420,279,111
4061,carousel,908,279,212
4062,static_image,284,153,420
4063,carousel,982,196,179
4064,reels,270,288,385
4065,carousel,63,23,442
4066,carousel,823,274,62
4067,static_image,457,253,31
4068,carousel,339,159,22
4069,carousel,696,131,27
4070,reels,817,68,426
4071,reels,721,210,77
4072,static_image,947,143,451
4073,carousel,128,42,268
4074,static_image,770,217,20
4075,carousel,810,282,319
4076,carousel,147,205,109
4077,static_image,929,164,411
4078,reels,485,267,390
4079,carousel,359,145,244
4080,carousel,152,140,345
4081,static_image,532,197,159
4082,reels,145,118,218
4083,static_image,335,252,155
4084,static_image,596,264,135
4085,reels,67,259,382
4086,reels,431,284,375
4087,carousel,513,119,305
4088,carousel,456,123,238
4089,reels,538,293,65
4090,static_image,368,175,83
4091,static_image,135,53,297
4092,carousel,262,255,313
4093,carousel,135,77,216
4094,static_image,908,247,277
4095,static_image,909,295,399
4096,carousel,110,257,139
4097,reels,368,177,437
4098,carousel,87,169,362
4099,static_image,663,213,456
4100,carousel,324,112,396
4101,static_image,863,255,289
4102,reels,370,125,174
4103,reels,775,252,273
4104,static_image,929,46,481
4105,carousel,485,44,202
4106,carousel,825,11,92
4107,static_image,816,67,95
4108,carousel,498,63,29
4109,reels,557,92,330
4110,static_image,548,76,393
4111,static_image,478,209,14
4112,reels,170,227,160
4113,static_image,994,143,277
4114,reels,679,195,298
4115,static_image,219,77,158
4116,static_image,751,109,421
4117,static_image,781,195,275
4118,static_image,307,246,246
4119,carousel,388,74,94
4120,static_image,782,247,15
4121,reels,476,96,86
4122,reels,118,7,169
4123,static_image,242,107,365
4124,carousel,600,239,179
4125,carousel,112,244,314
